rank,name,singer,last_week,peak_pos,weeks_on_chart,chart_date,year,week
66,I Wrote The Book,Morgan Wallen,63,18,12,2023-04-29,2023,17
67,Cowgirls,Morgan Wallen Featuring ERNEST,65,40,7,2023-04-29,2023,17
68,Man Made A Bar,Morgan Wallen Featuring Eric Church,67,15,7,2023-04-29,2023,17
69,Ch y La Pizza,Fuerza Regida X Natanael Cano,70,4,70,2023-04-29,2023,17
70,Need A Favor,Jelly Roll,73,3,73,2023-04-29,2023,17
71,Yandel 150,Yandel & Feid,72,10,72,2023-04-29,2023,17
72,In Ha Mood,Ice Spice,76,58,11,2023-04-29,2023,17
73,Trance,"Metro Boomin, Travis Scott & Young Thug",80,42,11,2023-04-29,2023,17
74,ICU,Coco Jones,75,5,75,2023-04-29,2023,17
75,El Gordo Trae El Mando,Chino Pacas,92,5,92,2023-04-29,2023,17
76,All Of The Girls You Loved Before,Taylor Swift,64,12,5,2023-04-29,2023,17
77,Gold,Dierks Bentley,86,7,86,2023-04-29,2023,17
78,Dogtooth,"Tyler, The Creator",69,33,4,2023-04-29,2023,17
79,Painting Pictures,Superstar Pride,77,25,10,2023-04-29,2023,17
80,Ceilings,Lizzy McAlpine,78,54,9,2023-04-29,2023,17
81,Human,Cody Johnson,89,12,89,2023-04-29,2023,17
82,Que Vuelvas,Carin Leon X Grupo Frontera,98,50,17,2023-04-29,2023,17
83,Strike (Holster),Lil Yachty,71,71,2,2023-04-29,2023,17
84,Sunrise,Morgan Wallen,93,30,7,2023-04-29,2023,17
85,Like Crazy,Jimin,52,1,4,2023-04-29,2023,17
86,Dawns,Zach Bryan Featuring Maggie Rogers,91,42,12,2023-04-29,2023,17
87,Happy,NF,54,54,2,2023-04-29,2023,17
88,Chanel,Becky G & Peso Pluma,-,1,-,2023-04-29,2023,17
89,Forever,Lil Baby Featuring Fridayy,84,8,15,2023-04-29,2023,17
90,Igualito A Mi Apa,Fuerza Regida & Peso Pluma,-,1,-,2023-04-29,2023,17
91,Special,Lizzo Featuring SZA,74,52,10,2023-04-29,2023,17
92,5 Leaf Clover,Luke Combs,59,33,5,2023-04-29,2023,17
93,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,79,9,14,2023-04-29,2023,17
94,Heaven,Niall Horan,-,62,7,2023-04-29,2023,17
95,Don't Play With It,Lola Brooke X Latto X Yung Miami Or Featuring Billy B,69,4,69,2023-04-29,2023,17
96,Memory Lane,Old Dominion,3,3,0,2023-04-29,2023,17
97,Love Again,The Kid LAROI,88,40,12,2023-04-29,2023,17
98,'98 Braves,Morgan Wallen,100,27,7,2023-04-29,2023,17
99,Di Que Si,Grupo Marca Registrada X Grupo Frontera,-,1,-,2023-04-29,2023,17
100,It Matters To Her,Scotty McCreery,-,1,-,2023-04-29,2023,17
1,Last Night,Morgan Wallen,2,13,2,2023-05-06,2023,18
2,Kill Bill,SZA,1,1,20,2023-05-06,2023,18
3,Flowers,Miley Cyrus,1,15,1,2023-05-06,2023,18
4,Ella Baila Sola,Eslabon Armado X Peso Pluma,5,6,5,2023-05-06,2023,18
5,Un x100to,Grupo Frontera X Bad Bunny,15,2,15,2023-05-06,2023,18
6,Calm Down,Rema & Selena Gomez,7,34,7,2023-05-06,2023,18
7,Creepin',"Metro Boomin, The Weeknd & 21 Savage",6,3,21,2023-05-06,2023,18
8,Die For You,The Weeknd & Ariana Grande,1,39,1,2023-05-06,2023,18
9,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,10,3,12,2023-05-06,2023,18
10,Anti-Hero,Taylor Swift,11,1,27,2023-05-06,2023,18
11,La Bebe,Yng Lvcas x Peso Pluma,12,6,12,2023-05-06,2023,18
12,Search & Rescue,Drake,9,2,3,2023-05-06,2023,18
13,Favorite Song,Toosii,14,10,14,2023-05-06,2023,18
14,Fast Car,Luke Combs,19,5,19,2023-05-06,2023,18
15,Sure Thing,Miguel,20,39,20,2023-05-06,2023,18
16,Players,Coi Leray,9,17,9,2023-05-06,2023,18
17,Rock And A Hard Place,Bailey Zimmerman,10,46,10,2023-05-06,2023,18
18,Double Fantasy,The Weeknd Featuring Future,-,1,-,2023-05-06,2023,18
19,You Proof,Morgan Wallen,18,5,50,2023-05-06,2023,18
20,As It Was,Harry Styles,21,1,56,2023-05-06,2023,18
21,Chemical,Post Malone,13,13,2,2023-05-06,2023,18
22,One Thing At A Time,Morgan Wallen,24,10,21,2023-05-06,2023,18
23,Thinkin' Bout Me,Morgan Wallen,22,9,8,2023-05-06,2023,18
24,Thought You Should Know,Morgan Wallen,25,7,37,2023-05-06,2023,18
25,I'm Good (Blue),David Guetta & Bebe Rexha,26,4,35,2023-05-06,2023,18
26,Something In The Orange,Zach Bryan,29,10,53,2023-05-06,2023,18
27,Thank God,Kane Brown With Katelyn Brown,28,13,33,2023-05-06,2023,18
28,Por Las Noches,Peso Pluma,32,7,32,2023-05-06,2023,18
29,Princess Diana,Ice Spice & Nicki Minaj,4,4,2,2023-05-06,2023,18
30,Escapism,RAYE Featuring 070 Shake,22,21,22,2023-05-06,2023,18
31,Under The Influence,Chris Brown,27,12,33,2023-05-06,2023,18
32,Dancin' In The Country,Tyler Hubbard,38,10,38,2023-05-06,2023,18
33,PRC,Peso Pluma X Natanael Cano,35,11,35,2023-05-06,2023,18
34,Slut Me Out,NLE Choppa,31,28,6,2023-05-06,2023,18
35,Lavender Haze,Taylor Swift,23,2,27,2023-05-06,2023,18
36,Handle On You,Parker McCollum,37,31,17,2023-05-06,2023,18
37,Unholy,Sam Smith & Kim Petras,33,1,31,2023-05-06,2023,18
38,Snooze,SZA,39,29,20,2023-05-06,2023,18
39,Just Wanna Rock,Lil Uzi Vert,36,10,28,2023-05-06,2023,18
40,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",14,14,0,2023-05-06,2023,18
41,Cupid,Fifty Fifty,50,6,50,2023-05-06,2023,18
42,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",41,8,21,2023-05-06,2023,18
43,TQG,Karol G x Shakira,42,7,9,2023-05-06,2023,18
44,Wait In The Truck,HARDY Featuring Lainey Wilson,34,23,34,2023-05-06,2023,18
45,Eyes Closed,Ed Sheeran,47,26,5,2023-05-06,2023,18
46,Spin Bout U,Drake & 21 Savage,45,5,25,2023-05-06,2023,18
47,Daylight,David Kushner,48,2,48,2023-05-06,2023,18
48,Rich Flex,Drake & 21 Savage,43,2,25,2023-05-06,2023,18
49,Love You Anyway,Luke Combs,44,15,11,2023-05-06,2023,18
50,Bebe Dame,Fuerza Regida X Grupo Frontera,52,25,18,2023-05-06,2023,18
51,Wild As Her,Corey Kent,50,29,50,2023-05-06,2023,18
52,See You Again,"Tyler, The Creator Featuring Kali Uchis",65,2,65,2023-05-06,2023,18
53,Tennessee Orange,Megan Moroney,54,20,54,2023-05-06,2023,18
54,Next Thing You Know,Jordan Davis,46,46,14,2023-05-06,2023,18
55,Alone,Kim Petras Featuring Nicki Minaj,-,1,-,2023-05-06,2023,18
56,Chanel,Becky G & Peso Pluma,88,2,88,2023-05-06,2023,18
57,El Azul,Junior H x Peso Pluma,59,3,59,2023-05-06,2023,18
58,Haegeum,Agust D,-,1,-,2023-05-06,2023,18
59,Low Down,Lil Baby,57,50,6,2023-05-06,2023,18
60,Need A Favor,Jelly Roll,70,4,70,2023-05-06,2023,18
61,Bloody Mary,Lady Gaga,53,41,17,2023-05-06,2023,18
62,Peaches,Jack Black,56,56,3,2023-05-06,2023,18
63,Nonsense,Sabrina Carpenter,56,15,56,2023-05-06,2023,18
64,Ain't That Some,Morgan Wallen,61,11,8,2023-05-06,2023,18
65,Fight The Feeling,Rod Wave,55,16,4,2023-05-06,2023,18
66,Red Ruby Da Sleeze,Nicki Minaj,60,13,8,2023-05-06,2023,18
67,Beso,Rosalia & Rauw Alejandro,58,52,5,2023-05-06,2023,18
68,Ch y La Pizza,Fuerza Regida X Natanael Cano,69,5,69,2023-05-06,2023,18
69,Cowgirls,Morgan Wallen Featuring ERNEST,67,40,8,2023-05-06,2023,18
70,I Wrote The Book,Morgan Wallen,66,18,13,2023-05-06,2023,18
71,El Gordo Trae El Mando,Chino Pacas,75,6,75,2023-05-06,2023,18
72,Gold,Dierks Bentley,77,8,77,2023-05-06,2023,18
73,Man Made A Bar,Morgan Wallen Featuring Eric Church,68,15,8,2023-05-06,2023,18
74,Everything I Love,Morgan Wallen,64,14,13,2023-05-06,2023,18
75,Karma,Taylor Swift Featuring Ice Spice,-,9,7,2023-05-06,2023,18
76,ICU,Coco Jones,74,74,6,2023-05-06,2023,18
77,Que Vuelvas,Carin Leon X Grupo Frontera,82,50,18,2023-05-06,2023,18
78,Trance,"Metro Boomin, Travis Scott & Young Thug",73,42,12,2023-05-06,2023,18
79,Yandel 150,Yandel & Feid,71,71,11,2023-05-06,2023,18
80,Igualito A Mi Apa,Fuerza Regida & Peso Pluma,90,2,90,2023-05-06,2023,18
81,In Ha Mood,Ice Spice,72,58,12,2023-05-06,2023,18
82,Fragil,Yahritza y Su Esencia x Grupo Frontera,-,1,-,2023-05-06,2023,18
83,Human,Cody Johnson,81,81,13,2023-05-06,2023,18
84,Painting Pictures,Superstar Pride,79,25,11,2023-05-06,2023,18
85,Never Felt So Alone,Labrinth,62,62,3,2023-05-06,2023,18
86,Dawns,Zach Bryan Featuring Maggie Rogers,42,13,42,2023-05-06,2023,18
87,Ceilings,Lizzy McAlpine,80,54,10,2023-05-06,2023,18
88,Memory Lane,Old Dominion,96,4,96,2023-05-06,2023,18
89,Di Que Si,Grupo Marca Registrada X Grupo Frontera,99,2,99,2023-05-06,2023,18
90,Strike (Holster),Lil Yachty,83,71,3,2023-05-06,2023,18
91,Happy,NF,87,54,3,2023-05-06,2023,18
92,Forever,Lil Baby Featuring Fridayy,89,8,16,2023-05-06,2023,18
93,Moonlight,Kali Uchis,-,92,3,2023-05-06,2023,18
94,Sunrise,Morgan Wallen,84,30,8,2023-05-06,2023,18
95,You Didn't,Brett Young,-,63,12,2023-05-06,2023,18
96,It Matters To Her,Scotty McCreery,100,2,100,2023-05-06,2023,18
97,Like Crazy,Jimin,85,1,5,2023-05-06,2023,18
98,All Of The Girls You Loved Before,Taylor Swift,76,12,6,2023-05-06,2023,18
99,5 Leaf Clover,Luke Combs,92,33,6,2023-05-06,2023,18
100,Big Truck,YoungBoy Never Broke Again,-,1,-,2023-05-06,2023,18
1,Last Night,Morgan Wallen,14,14,0,2023-05-13,2023,19
2,Kill Bill,SZA,1,21,1,2023-05-13,2023,19
3,Flowers,Miley Cyrus,1,16,1,2023-05-13,2023,19
4,Ella Baila Sola,Eslabon Armado X Peso Pluma,7,7,0,2023-05-13,2023,19
5,Calm Down,Rema & Selena Gomez,6,35,6,2023-05-13,2023,19
6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",7,3,22,2023-05-13,2023,19
7,Un x100to,Grupo Frontera X Bad Bunny,5,5,3,2023-05-13,2023,19
8,Die For You,The Weeknd & Ariana Grande,1,40,1,2023-05-13,2023,19
9,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,3,13,3,2023-05-13,2023,19
10,Anti-Hero,Taylor Swift,1,28,1,2023-05-13,2023,19
11,Favorite Song,Toosii,13,13,0,2023-05-13,2023,19
12,La Bebe,Yng Lvcas x Peso Pluma,11,11,7,2023-05-13,2023,19
13,Search & Rescue,Drake,12,2,4,2023-05-13,2023,19
14,Fast Car,Luke Combs,6,6,0,2023-05-13,2023,19
15,Sure Thing,Miguel,40,40,0,2023-05-13,2023,19
16,Rock And A Hard Place,Bailey Zimmerman,17,10,47,2023-05-13,2023,19
17,Players,Coi Leray,16,9,18,2023-05-13,2023,19
18,You Proof,Morgan Wallen,19,5,51,2023-05-13,2023,19
19,Cupid,Fifty Fifty,41,7,41,2023-05-13,2023,19
20,As It Was,Harry Styles,1,57,1,2023-05-13,2023,19
21,Something In The Orange,Zach Bryan,26,10,54,2023-05-13,2023,19
22,Chemical,Post Malone,21,13,3,2023-05-13,2023,19
23,Thinkin' Bout Me,Morgan Wallen,9,9,9,2023-05-13,2023,19
24,I'm Good (Blue),David Guetta & Bebe Rexha,25,4,36,2023-05-13,2023,19
25,One Thing At A Time,Morgan Wallen,22,10,22,2023-05-13,2023,19
26,Thought You Should Know,Morgan Wallen,24,7,38,2023-05-13,2023,19
27,Thank God,Kane Brown With Katelyn Brown,13,34,13,2023-05-13,2023,19
28,Dancin' In The Country,Tyler Hubbard,32,11,32,2023-05-13,2023,19
29,Por Las Noches,Peso Pluma,28,28,8,2023-05-13,2023,19
30,Handle On You,Parker McCollum,36,18,36,2023-05-13,2023,19
31,Princess Diana,Ice Spice & Nicki Minaj,29,4,3,2023-05-13,2023,19
32,Under The Influence,Chris Brown,31,12,34,2023-05-13,2023,19
33,PRC,Peso Pluma X Natanael Cano,12,12,0,2023-05-13,2023,19
34,Snooze,SZA,38,29,21,2023-05-13,2023,19
35,Double Fantasy,The Weeknd Featuring Future,18,18,2,2023-05-13,2023,19
36,Unholy,Sam Smith & Kim Petras,37,1,32,2023-05-13,2023,19
37,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",40,15,40,2023-05-13,2023,19
38,Eyes Closed,Ed Sheeran,45,26,6,2023-05-13,2023,19
39,Slut Me Out,NLE Choppa,34,28,7,2023-05-13,2023,19
40,Escapism,RAYE Featuring 070 Shake,30,22,22,2023-05-13,2023,19
41,Just Wanna Rock,Lil Uzi Vert,39,10,29,2023-05-13,2023,19
42,Love You Anyway,Luke Combs,49,15,12,2023-05-13,2023,19
43,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",42,8,22,2023-05-13,2023,19
44,See You Again,"Tyler, The Creator Featuring Kali Uchis",52,3,52,2023-05-13,2023,19
45,Lavender Haze,Taylor Swift,35,2,28,2023-05-13,2023,19
46,TQG,Karol G x Shakira,43,7,10,2023-05-13,2023,19
47,Next Thing You Know,Jordan Davis,54,46,15,2023-05-13,2023,19
48,Spin Bout U,Drake & 21 Savage,46,5,26,2023-05-13,2023,19
49,Daylight,David Kushner,47,47,3,2023-05-13,2023,19
50,Rich Flex,Drake & 21 Savage,48,2,26,2023-05-13,2023,19
51,Wild As Her,Corey Kent,50,30,50,2023-05-13,2023,19
52,Karma,Taylor Swift Featuring Ice Spice,75,9,8,2023-05-13,2023,19
53,Tennessee Orange,Megan Moroney,21,21,0,2023-05-13,2023,19
54,They Don't Love It,Jack Harlow,-,1,-,2023-05-13,2023,19
55,Bebe Dame,Fuerza Regida X Grupo Frontera,50,25,19,2023-05-13,2023,19
56,El Azul,Junior H x Peso Pluma,57,4,57,2023-05-13,2023,19
57,Chanel,Becky G & Peso Pluma,56,56,3,2023-05-13,2023,19
58,Need A Favor,Jelly Roll,60,5,60,2023-05-13,2023,19
59,Nonsense,Sabrina Carpenter,63,56,16,2023-05-13,2023,19
60,Low Down,Lil Baby,59,50,7,2023-05-13,2023,19
61,El Gordo Trae El Mando,Chino Pacas,71,7,71,2023-05-13,2023,19
62,Human,Cody Johnson,83,14,83,2023-05-13,2023,19
63,ICU,Coco Jones,76,7,76,2023-05-13,2023,19
64,Red Ruby Da Sleeze,Nicki Minaj,66,13,9,2023-05-13,2023,19
65,Ain't That Some,Morgan Wallen,64,11,9,2023-05-13,2023,19
66,Fight The Feeling,Rod Wave,65,16,5,2023-05-13,2023,19
67,Cowgirls,Morgan Wallen Featuring ERNEST,69,40,9,2023-05-13,2023,19
68,Gold,Dierks Bentley,72,9,72,2023-05-13,2023,19
69,Wreckage,Nate Smith,-,1,-,2023-05-13,2023,19
70,Beso,Rosalia & Rauw Alejandro,67,52,6,2023-05-13,2023,19
71,Ch y La Pizza,Fuerza Regida X Natanael Cano,68,68,6,2023-05-13,2023,19
72,Trance,"Metro Boomin, Travis Scott & Young Thug",78,42,13,2023-05-13,2023,19
73,It Matters To Her,Scotty McCreery,96,3,96,2023-05-13,2023,19
74,I Wrote The Book,Morgan Wallen,70,18,14,2023-05-13,2023,19
75,Memory Lane,Old Dominion,88,5,88,2023-05-13,2023,19
76,Que Vuelvas,Carin Leon X Grupo Frontera,77,50,19,2023-05-13,2023,19
77,Fragil,Yahritza y Su Esencia x Grupo Frontera,82,2,82,2023-05-13,2023,19
78,Painting Pictures,Superstar Pride,84,25,12,2023-05-13,2023,19
79,In Ha Mood,Ice Spice,81,58,13,2023-05-13,2023,19
80,Man Made A Bar,Morgan Wallen Featuring Eric Church,73,15,9,2023-05-13,2023,19
81,Igualito A Mi Apa,Fuerza Regida & Peso Pluma,80,80,3,2023-05-13,2023,19
82,Peaches,Jack Black,62,56,4,2023-05-13,2023,19
83,Everything I Love,Morgan Wallen,74,14,14,2023-05-13,2023,19
84,Bloody Mary,Lady Gaga,61,41,18,2023-05-13,2023,19
85,Yandel 150,Yandel & Feid,79,71,12,2023-05-13,2023,19
86,Ceilings,Lizzy McAlpine,87,54,11,2023-05-13,2023,19
87,Moonlight,Kali Uchis,93,4,93,2023-05-13,2023,19
88,Waffle House,Jonas Brothers,-,1,-,2023-05-13,2023,19
89,Never Felt So Alone,Labrinth,85,62,4,2023-05-13,2023,19
90,Forever,Lil Baby Featuring Fridayy,92,8,17,2023-05-13,2023,19
91,People,Libianca,-,1,-,2023-05-13,2023,19
92,Happy,NF,91,54,4,2023-05-13,2023,19
93,Di Que Si,Grupo Marca Registrada X Grupo Frontera,89,89,3,2023-05-13,2023,19
94,Sunrise,Morgan Wallen,30,9,30,2023-05-13,2023,19
95,Strike (Holster),Lil Yachty,90,71,4,2023-05-13,2023,19
96,Common Ground,Jack Harlow,-,1,-,2023-05-13,2023,19
97,5 Leaf Clover,Luke Combs,99,33,7,2023-05-13,2023,19
98,"Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,-,9,15,2023-05-13,2023,19
99,Private Landing,Don Toliver Featuring Justin Bieber & Future,-,72,4,2023-05-13,2023,19
100,Dawns,Zach Bryan Featuring Maggie Rogers,86,42,14,2023-05-13,2023,19
1,Last Night,Morgan Wallen,15,15,0,2023-05-20,2023,20
2,Kill Bill,SZA,1,22,1,2023-05-20,2023,20
3,Flowers,Miley Cyrus,1,17,1,2023-05-20,2023,20
4,Ella Baila Sola,Eslabon Armado X Peso Pluma,8,8,0,2023-05-20,2023,20
5,Calm Down,Rema & Selena Gomez,36,36,0,2023-05-20,2023,20
6,Creepin',"Metro Boomin, The Weeknd & 21 Savage",3,23,3,2023-05-20,2023,20
7,Un x100to,Grupo Frontera X Bad Bunny,5,4,5,2023-05-20,2023,20
8,Favorite Song,Toosii,11,12,11,2023-05-20,2023,20
9,Die For You,The Weeknd & Ariana Grande,8,1,41,2023-05-20,2023,20
10,Anti-Hero,Taylor Swift,1,29,1,2023-05-20,2023,20
11,Fast Car,Luke Combs,14,7,14,2023-05-20,2023,20
12,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,9,3,14,2023-05-20,2023,20
13,La Bebe,Yng Lvcas x Peso Pluma,12,11,8,2023-05-20,2023,20
14,Sure Thing,Miguel,15,41,15,2023-05-20,2023,20
15,Search & Rescue,Drake,13,2,5,2023-05-20,2023,20
16,Rock And A Hard Place,Bailey Zimmerman,10,48,10,2023-05-20,2023,20
17,Cupid,Fifty Fifty,19,8,19,2023-05-20,2023,20
18,You Proof,Morgan Wallen,5,52,5,2023-05-20,2023,20
19,Eyes Closed,Ed Sheeran,38,7,38,2023-05-20,2023,20
20,Players,Coi Leray,17,9,19,2023-05-20,2023,20
21,Chemical,Post Malone,22,13,4,2023-05-20,2023,20
22,Something In The Orange,Zach Bryan,21,10,55,2023-05-20,2023,20
23,As It Was,Harry Styles,20,1,58,2023-05-20,2023,20
24,Thinkin' Bout Me,Morgan Wallen,23,9,10,2023-05-20,2023,20
25,Dancin' In The Country,Tyler Hubbard,28,12,28,2023-05-20,2023,20
26,I'm Good (Blue),David Guetta & Bebe Rexha,24,4,37,2023-05-20,2023,20
27,One Thing At A Time,Morgan Wallen,25,10,23,2023-05-20,2023,20
28,Thank God,Kane Brown With Katelyn Brown,27,13,35,2023-05-20,2023,20
29,Thought You Should Know,Morgan Wallen,26,7,39,2023-05-20,2023,20
30,Tennessee Orange,Megan Moroney,53,22,53,2023-05-20,2023,20
31,Snooze,SZA,34,29,22,2023-05-20,2023,20
32,Under The Influence,Chris Brown,12,35,12,2023-05-20,2023,20
33,Princess Diana,Ice Spice & Nicki Minaj,31,4,4,2023-05-20,2023,20
34,Por Las Noches,Peso Pluma,29,28,9,2023-05-20,2023,20
35,Karma,Taylor Swift Featuring Ice Spice,52,9,9,2023-05-20,2023,20
36,PRC,Peso Pluma X Natanael Cano,33,33,13,2023-05-20,2023,20
37,Unholy,Sam Smith & Kim Petras,36,1,33,2023-05-20,2023,20
38,Just Wanna Rock,Lil Uzi Vert,41,10,30,2023-05-20,2023,20
39,Next Thing You Know,Jordan Davis,47,16,47,2023-05-20,2023,20
40,Wild As Her,Corey Kent,51,31,51,2023-05-20,2023,20
41,Slut Me Out,NLE Choppa,39,28,8,2023-05-20,2023,20
42,Spin Bout U,Drake & 21 Savage,48,5,27,2023-05-20,2023,20
43,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",8,23,8,2023-05-20,2023,20
44,TQG,Karol G x Shakira,46,7,11,2023-05-20,2023,20
45,AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano",37,37,16,2023-05-20,2023,20
46,See You Again,"Tyler, The Creator Featuring Kali Uchis",44,44,4,2023-05-20,2023,20
47,Handle On You,Parker McCollum,30,30,19,2023-05-20,2023,20
48,Rich Flex,Drake & 21 Savage,50,2,27,2023-05-20,2023,20
49,Escapism,RAYE Featuring 070 Shake,40,22,23,2023-05-20,2023,20
50,Lavender Haze,Taylor Swift,45,2,29,2023-05-20,2023,20
51,Double Fantasy,The Weeknd Featuring Future,35,18,3,2023-05-20,2023,20
52,Love You Anyway,Luke Combs,42,15,13,2023-05-20,2023,20
53,Daylight,David Kushner,49,47,4,2023-05-20,2023,20
54,Area Codes,Kaliii,-,1,-,2023-05-20,2023,20
55,Chanel,Becky G & Peso Pluma,57,4,57,2023-05-20,2023,20
56,El Azul,Junior H x Peso Pluma,5,5,0,2023-05-20,2023,20
57,Bebe Dame,Fuerza Regida X Grupo Frontera,55,25,20,2023-05-20,2023,20
58,El Gordo Trae El Mando,Chino Pacas,61,8,61,2023-05-20,2023,20
59,Go Hard,Lil Baby,-,1,-,2023-05-20,2023,20
60,Nonsense,Sabrina Carpenter,59,56,17,2023-05-20,2023,20
61,Cowgirls,Morgan Wallen Featuring ERNEST,67,40,10,2023-05-20,2023,20
62,Need A Favor,Jelly Roll,58,58,6,2023-05-20,2023,20
63,Low Down,Lil Baby,60,50,8,2023-05-20,2023,20
64,Human,Cody Johnson,62,62,15,2023-05-20,2023,20
65,Ain't That Some,Morgan Wallen,11,10,11,2023-05-20,2023,20
66,Religiously,Bailey Zimmerman,-,1,-,2023-05-20,2023,20
67,ICU,Coco Jones,63,63,8,2023-05-20,2023,20
68,Fight The Feeling,Rod Wave,66,16,6,2023-05-20,2023,20
69,Red Ruby Da Sleeze,Nicki Minaj,64,13,10,2023-05-20,2023,20
70,Memory Lane,Old Dominion,75,6,75,2023-05-20,2023,20
71,Beso,Rosalia & Rauw Alejandro,70,52,7,2023-05-20,2023,20
72,Fragil,Yahritza y Su Esencia x Grupo Frontera,77,3,77,2023-05-20,2023,20
73,Que Vuelvas,Carin Leon X Grupo Frontera,76,50,20,2023-05-20,2023,20
74,It Matters To Her,Scotty McCreery,73,73,4,2023-05-20,2023,20
75,I Wrote The Book,Morgan Wallen,74,18,15,2023-05-20,2023,20
76,Trance,"Metro Boomin, Travis Scott & Young Thug",72,42,14,2023-05-20,2023,20
77,Yandel 150,Yandel & Feid,85,71,13,2023-05-20,2023,20
78,Painting Pictures,Superstar Pride,25,13,25,2023-05-20,2023,20
79,Everything I Love,Morgan Wallen,83,14,15,2023-05-20,2023,20
80,Ch y La Pizza,Fuerza Regida X Natanael Cano,71,68,7,2023-05-20,2023,20
81,Man Made A Bar,Morgan Wallen Featuring Eric Church,80,15,10,2023-05-20,2023,20
82,Waffle House,Jonas Brothers,88,2,88,2023-05-20,2023,20
83,Mejor Que Yo,"Anuel AA, Mambo Kingz & DJ Luian",-,1,-,2023-05-20,2023,20
84,In Ha Mood,Ice Spice,79,58,14,2023-05-20,2023,20
85,Igualito A Mi Apa,Fuerza Regida & Peso Pluma,81,80,4,2023-05-20,2023,20
86,Moonlight,Kali Uchis,87,5,87,2023-05-20,2023,20
87,Forever,Lil Baby Featuring Fridayy,90,8,18,2023-05-20,2023,20
88,"You, Me, & Whiskey",Justin Moore & Priscilla Block,-,1,-,2023-05-20,2023,20
89,Sunrise,Morgan Wallen,94,30,10,2023-05-20,2023,20
90,Mathematical Disrespect,Lil Mabu,-,1,-,2023-05-20,2023,20
91,Ceilings,Lizzy McAlpine,86,54,12,2023-05-20,2023,20
92,Shake Sumn,DaBaby,-,1,-,2023-05-20,2023,20
93,People,Libianca,91,91,2,2023-05-20,2023,20
94,Never Felt So Alone,Labrinth,89,62,5,2023-05-20,2023,20
95,Happy,NF,92,54,5,2023-05-20,2023,20
96,Wreckage,Nate Smith,69,69,2,2023-05-20,2023,20
97,Curtains,Ed Sheeran,-,1,-,2023-05-20,2023,20
98,What It Is (Block Boy),Doechii Featuring Kodak Black,-,1,-,2023-05-20,2023,20
99,Peaches,Jack Black,82,56,5,2023-05-20,2023,20
100,Private Landing,Don Toliver Featuring Justin Bieber & Future,99,72,5,2023-05-20,2023,20
1,Last Night,Morgan Wallen,16,16,0,2023-05-27,2023,21
2,All My Life,Lil Durk Featuring J. Cole,-,1,-,2023-05-27,2023,21
3,Flowers,Miley Cyrus,1,18,1,2023-05-27,2023,21
4,Kill Bill,SZA,2,1,23,2023-05-27,2023,21
5,Ella Baila Sola,Eslabon Armado X Peso Pluma,4,4,9,2023-05-27,2023,21
6,Calm Down,Rema & Selena Gomez,5,5,37,2023-05-27,2023,21
7,Creepin',"Metro Boomin, The Weeknd & 21 Savage",6,3,24,2023-05-27,2023,21
8,Favorite Song,Toosii,13,13,0,2023-05-27,2023,21
9,Fast Car,Luke Combs,11,8,11,2023-05-27,2023,21
10,Anti-Hero,Taylor Swift,1,30,1,2023-05-27,2023,21
11,Die For You,The Weeknd & Ariana Grande,9,1,42,2023-05-27,2023,21
12,Un x100to,Grupo Frontera X Bad Bunny,7,5,5,2023-05-27,2023,21
13,"Boy's A Liar, Pt. 2",PinkPantheress & Ice Spice,12,3,15,2023-05-27,2023,21
14,Sure Thing,Miguel,42,42,0,2023-05-27,2023,21
15,Rock And A Hard Place,Bailey Zimmerman,16,10,49,2023-05-27,2023,21
16,La Bebe,Yng Lvcas x Peso Pluma,13,11,9,2023-05-27,2023,21
17,Search & Rescue,Drake,15,2,6,2023-05-27,2023,21
18,Cupid,Fifty Fifty,17,17,9,2023-05-27,2023,21
19,You Proof,Morgan Wallen,18,5,53,2023-05-27,2023,21
20,Something In The Orange,Zach Bryan,22,10,56,2023-05-27,2023,21
21,As It Was,Harry Styles,23,1,59,2023-05-27,2023,21
22,Chemical,Post Malone,21,13,5,2023-05-27,2023,21
23,Dancin' In The Country,Tyler Hubbard,25,13,25,2023-05-27,2023,21
24,Players,Coi Leray,20,9,20,2023-05-27,2023,21
25,Thinkin' Bout Me,Morgan Wallen,24,9,11,2023-05-27,2023,21
26,Eyes Closed,Ed Sheeran,19,19,8,2023-05-27,2023,21
27,I'm Good (Blue),David Guetta & Bebe Rexha,26,4,38,2023-05-27,2023,21
28,Thank God,Kane Brown With Katelyn Brown,13,36,13,2023-05-27,2023,21
29,Snooze,SZA,31,23,31,2023-05-27,2023,21
